Player,Country,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills
Zoiren,,22,63.60%,3.5,4.9,3.3,6.7,9.1,467,59.60%,27.2,863,1.12,0.42,0.2,0.13,573,13,275,18.20%,13.60%,0,18
Zorac,,25,56%,4.4,3.6,2,5.3,8.6,430,50.20%,21.1,574,1.02,0.36,0.18,0.08,262,3,22,28%,8%,0,11
Zothve,,33,51.50%,2.8,2.9,3,5.7,8,393,50.80%,18.3,493,0.92,0.34,0.14,0.19,190,4,198,18.20%,9.10%,0,19
Zubac,,21,47.60%,3.6,2,3.1,9,5.5,329,73%,15.6,402,1.04,0.16,0.26,0.17,33,-7,-26,57.10%,19%,0,1
Zven,,25,44%,4,3.8,2.2,5.2,9.1,422,74.70%,29.4,733,1.3,0.48,0.34,0.07,-111,5,-88,16%,4%,0,4
Zwyroo,,14,28.60%,3.3,3.1,2.1,3.9,9.1,406,65.30%,25.6,540,1.5,0.53,0.32,0.18,-186,-4,-170,14.30%,21.40%,0,2
Zyko,,23,87%,4.1,1.3,3.6,13.3,1.6,282,74.10%,7.8,244,3.33,1.59,0.46,0.33,302,9,251,47.80%,4.30%,0,-
Zzk,,35,51.40%,2.2,1.9,2.9,4.4,7.6,367,45.40%,17.4,469,1.11,0.42,0.19,0.18,-188,-3,1,22.90%,8.60%,0,6
aaron,,25,36%,3.3,5.4,3.6,6.2,8.9,436,70.30%,23.6,679,0.83,0.37,0.18,0.07,-205,5,-183,12%,4%,0,1
afonso,,2,0%,0.6,3,8,1.5,6.4,341,54.20%,20.6,457,0.53,0.35,0.1,0,-2000,-32,-1614,0%,50%,0,-
aikawa,,27,63%,9.1,4.8,1.2,6,10,457,69.30%,27.6,766,1.28,0.44,0.28,0.15,104,3,147,40.70%,0%,0,3
anato,,5,60%,8.5,3,1.2,7.2,6.1,358,78%,17.6,364,1.6,0.31,0.4,0.27,219,-11,-499,80%,0%,0,1
antik,,12,25%,3.2,2.9,2.9,6.5,6.2,352,69.80%,19.5,416,1.17,0.26,0.26,0.26,-172,-7,-245,41.70%,0%,0,5
ardaffler,,14,35.70%,3.6,4.1,2.4,4.5,9.2,436,69%,25.7,608,1.05,0.44,0.26,0.14,-245,-3,-103,21.40%,7.10%,0,1
arkin,,9,0%,0.6,1.4,5.6,1.7,6.9,328,31.90%,22.3,431,0.82,0.35,0.15,0.07,-1491,-24,-876,11.10%,22.20%,0,5
arnax,,14,7.10%,0.8,1.2,3.7,1.7,7.3,331,34.60%,21.7,444,0.83,0.41,0.08,0.09,-691,-10,-429,14.30%,14.30%,0,3
atomicnoxus,,18,5.60%,1.5,1.8,3.8,3.9,7.1,340,43.70%,22.5,528,0.88,0.43,0.13,0.17,-1019,-13,-230,11.10%,16.70%,0,6
ayel,,26,53.80%,2.9,3,3.3,6.6,8.1,403,59.60%,22.7,609,1.12,0.44,0.18,0.17,33,-2,187,23.10%,7.70%,0,16
bbeNj,,13,38.50%,4.3,4.6,2.2,4.5,9.6,432,65.80%,26.1,559,1.21,0.42,0.29,0.08,150,11,41,30.80%,7.70%,0,-
bicas,,27,63%,3.8,2.5,2.9,8.5,6.6,367,59.60%,14.5,354,1.23,0.31,0.25,0.27,57,-1,24,18.50%,7.40%,0,3
bluerzor,,34,64.70%,4.3,2.5,2.3,7.5,6.4,360,70%,18.9,503,1.56,0.4,0.35,0.24,161,4,165,23.50%,2.90%,0,4
bobista,,26,46.20%,2.7,3.2,3.4,6.1,8,396,54.50%,20.6,568,0.8,0.36,0.12,0.03,37,-1,-97,26.90%,15.40%,0,5
brTT,,18,11.10%,2.8,2.3,2.3,4.1,9.2,401,59.10%,21.3,418,1.05,0.36,0.27,0.1,43,4,124,11.10%,0%,0,2
c0st0m,,14,42.90%,2.2,3.5,4.1,5.4,7.8,406,54.80%,25,642,0.81,0.33,0.14,0.07,-348,-6,-85,21.40%,21.40%,0,10
cOldMemo,,28,78.60%,4.7,4.7,2.3,6.1,9.3,464,57.80%,26.4,737,1.05,0.39,0.19,0.09,780,14,367,21.40%,7.10%,0,22
chef,,47,53.20%,4,2.9,2.6,7.3,7,373,63.80%,20.2,543,1.29,0.29,0.3,0.19,-136,5,223,25.50%,14.90%,0,5
cody,,33,51.50%,3.3,4.6,3.3,6.4,8.7,441,62.60%,28.8,784,1.36,0.6,0.27,0.27,64,-2,-59,27.30%,12.10%,0,16
curty,,18,33.30%,2.2,2.4,3.2,4.7,7.5,364,51.30%,23.3,532,0.88,0.24,0.18,0.12,-159,-6,-102,22.20%,5.60%,0,8
cyraXx,,7,28.60%,3.3,4.6,3,5.3,8.6,401,66.80%,27.9,685,1.12,0.36,0.32,0.1,111,4,340,28.60%,0%,0,-
czypsy,,25,56%,2.9,1.1,3.6,9.2,2.1,269,65.10%,7.4,196,2.8,1.43,0.31,0.33,204,11,284,36%,12%,0,2
dan,,34,76.50%,6.6,3.7,2.2,11.1,5.4,369,69.70%,14.9,440,1.36,0.32,0.3,0.3,103,-11,-261,44.10%,2.90%,0,5
de sidere,,22,63.60%,4.3,3,3,9.9,5.1,351,70%,15.6,479,1.22,0.37,0.21,0.2,-168,-8,-275,54.50%,4.50%,0,5
defflok,,28,53.60%,3.7,3.4,2.4,5.6,8.9,409,58.80%,24.6,592,1.12,0.42,0.2,0.09,-334,-11,-326,3.60%,7.10%,0,5
dejan1,,1,100%,-,6,0,12,7.7,471,72%,22.6,749,0.79,0.4,0.04,0.13,678,-19,-282,0%,0%,0,1
denizzz,,21,47.60%,3.2,3.6,3.6,8.1,6,357,71.90%,16.9,448,1.28,0.24,0.32,0.21,-229,-6,-214,23.80%,9.50%,0,7
deokdam,,42,40.50%,3.6,3.8,2.7,5.8,9,418,66.40%,27.4,688,1.07,0.39,0.34,0.07,-18,-,-,-,-,-,-
dibu,,14,35.70%,2.7,2.6,4.4,9.4,5.7,347,70.20%,16.2,460,1.41,0.43,0.26,0.23,-353,6,7,7.10%,0%,0,-
doom,,13,38.50%,3.7,2.7,3.3,9.6,5.5,342,78.10%,18.8,512,1.31,0.31,0.3,0.25,216,-9,-317,53.80%,0%,0,1
doraemon,,20,50%,3,3.5,3.2,6.3,7.3,390,51.40%,20.2,596,0.76,0.34,0.1,0.09,-309,-3,-15,10%,5%,0,7
dyNquedo,,25,80%,6.3,4.2,1.9,7.5,8.9,435,67.50%,26.4,704,1.32,0.39,0.37,0.21,356,4,108,12%,0%,0,3
eXyu,,25,64%,3.9,2.6,2.8,8.2,6.8,370,69.60%,18.5,535,1.61,0.35,0.4,0.2,118,7,227,48%,12%,0,1
edru,,5,20%,3.4,2,1.6,3.4,9.3,394,67%,28.8,464,0.63,0.22,0.31,0.01,395,10,358,40%,20%,0,-
enel1,,8,12.50%,1.5,2.1,4.1,4.1,6.3,336,71%,17.8,366,1.62,0.34,0.51,0.28,-292,-7,-350,12.50%,0%,0,1
escoX,,2,50%,6.5,1.5,2,11.5,3.6,289,64.10%,13.8,393,2.02,0.92,0.19,0.19,-267,-12,-773,50%,0%,0,-
evewin,,2,100%,6.8,3.5,2,10,7.2,437,55.20%,21.6,704,1.07,0.33,0.09,0.15,1068,13,737,0%,0%,0,-
fNb,,33,60.60%,3.1,3.9,2.9,5,8.1,413,59.10%,25.1,617,1.14,0.4,0.2,0.18,255,2,184,30.30%,9.10%,0,16
fighto,,34,79.40%,4.4,5.7,2.4,5.1,8.8,458,53.60%,23,730,0.88,0.36,0.2,0.04,124,0,-44,17.60%,11.80%,0,14
foreigner,,24,58.30%,4.1,3.3,3.3,10,6.5,381,68.70%,18.6,573,1.28,0.29,0.25,0.28,161,4,208,33.30%,16.70%,0,4
frosty,,33,60.60%,4.3,1,2.8,11.2,1.1,252,76.60%,7.1,173,3.79,1.99,0.48,0.5,-11,1,-21,39.40%,12.10%,0,-
froy,,21,57.10%,4.2,4.4,3.2,9.2,7.3,410,72.70%,21.3,632,1.15,0.34,0.18,0.16,137,11,488,19%,4.80%,0,3
gabn,,12,0%,1.1,0.6,5,4.8,1.1,229,52%,8.7,184,2.33,1.03,0.26,0.32,-688,-16,-340,16.70%,25%,0,1
glfs,,40,42.50%,3.5,2.9,2.9,7.3,6.5,358,76.30%,20,489,1.51,0.38,0.37,0.27,-189,-,-,-,-,-,-
goldento4st,,20,40%,4.4,4.7,2.8,7.5,8.7,425,69.90%,25.3,695,1.26,0.43,0.33,0.16,-159,2,69,20%,10%,0,2
goose,,25,52%,3,4.8,3.3,5.2,8.5,443,51.20%,24.5,734,0.63,0.28,0.1,0.05,-129,-5,-39,20%,4%,0,18
gregreg,,14,42.90%,2.7,1.1,3.6,8.7,1.1,245,69.10%,7.1,157,3.21,1.52,0.39,0.33,-94,2,-111,14.30%,21.40%,0,-
gtrik,,14,35.70%,2.8,4.2,3.5,5.7,8,419,71.50%,29.8,667,0.87,0.4,0.14,0.09,219,-1,-31,42.90%,7.10%,0,2
gunkrab,,14,21.40%,1.7,2.6,5,5.7,6.5,366,52.60%,20,507,0.93,0.41,0.16,0.03,-1653,-31,-662,7.10%,7.10%,0,1
helforca,,21,47.60%,3.6,4.5,2.9,5.8,9.6,438,63.30%,29.3,749,0.87,0.37,0.15,0.03,-10,8,180,9.50%,14.30%,0,8
hetel,,24,29.20%,2,0.8,4.6,8.4,1,241,70.10%,6.7,170,3.35,1.77,0.4,0.51,-174,-8,-239,33.30%,20.80%,0,-
hidududu,,21,47.60%,3.3,0.9,3.4,10.6,1.3,254,68.60%,7.6,195,2.66,1.18,0.3,0.31,206,-1,271,14.30%,14.30%,0,3
huanfeng,,31,22.60%,4.3,3,1.7,4.3,9.5,412,71.20%,28.6,654,1.27,0.47,0.35,0.15,-570,-,-,-,-,-,-
iBo,,40,57.50%,2.9,2,3,6.9,7.1,361,58%,17.8,450,1.18,0.41,0.25,0.18,-16,-2,7,12.50%,17.50%,0,7
iLevi,,34,52.90%,3.3,2.5,3.9,10.2,1.2,277,72.40%,8.5,231,3.97,1.96,0.52,0.45,249,0,162,50%,2.90%,0,2
immanitas,,2,0%,1.2,1,6,6,0.9,226,58.50%,8.3,217,2.97,1.43,0.45,0.31,-498,1,-274,50%,0%,0,-
interen,,10,90%,4.1,2.4,2.9,9.4,5.7,360,68.20%,16.3,391,1.38,0.28,0.31,0.19,-22,7,357,30%,10%,0,3
isac,,9,11.10%,1.6,2.1,4,4.4,5.5,312,74.50%,14.7,253,0.99,0.21,0.15,0.14,-676,-17,-573,44.40%,0%,0,-
jinjiao,,42,38.10%,1.6,0.8,4.9,7.1,0.9,235,64.30%,6.5,153,3.37,1.73,0.38,0.51,-210,-,-,-,-,-,-
jjs156,,12,25%,1.4,1.5,3.3,2.9,7.4,344,44.80%,24.4,506,0.72,0.36,0.06,0.09,-563,-4,84,0%,8.30%,0,4
jmz,,13,30.80%,2.2,2.6,3.1,4.1,8.7,409,50.20%,22.4,510,0.96,0.41,0.18,0.15,549,6,210,7.70%,7.70%,0,4
jojopyun,,20,70%,3.6,2.8,2.3,5.6,9.6,430,62.50%,27.6,662,1.47,0.5,0.4,0.22,96,7,78,30%,10%,0,1
jokaa,,32,53.10%,3.1,3.1,3.8,8.7,6,355,72.40%,22.8,625,1.16,0.27,0.26,0.15,186,7,273,25%,12.50%,0,5
jucky,,11,27.30%,1.3,2.1,3.6,2.5,7.6,356,36.30%,17.3,383,0.93,0.44,0.09,0.18,-973,-17,-403,18.20%,18.20%,0,4
justcan,,8,0%,0.8,0.6,7,4.9,1,228,60.10%,8.1,172,3.26,1.66,0.42,0.4,-246,1,-272,0%,50%,0,4
kPr,,13,46.20%,2.7,4.5,3.4,4.5,7.4,408,58.30%,26.1,633,1.14,0.38,0.17,0.16,794,10,275,38.50%,7.70%,0,7
kamilius,,18,22.20%,2.1,1,4.2,7.9,1.4,241,74.30%,7.3,174,3.08,1.63,0.41,0.43,-52,-2,-111,33.30%,0%,0,3
kaylem,,15,60%,3.5,2.2,2.4,6.2,7.8,380,55.50%,16.8,411,0.88,0.36,0.14,0.11,8,-1,-44,13.30%,13.30%,0,6
kingen,,49,65.30%,4,2.4,2.2,6.1,8,390,53.70%,22.2,574,1.12,0.4,0.21,0.2,3,4,138,22.40%,8.20%,0,11
kksh,,23,56.50%,5.8,3.7,1.7,6.3,9,421,69.20%,23.5,546,1.31,0.45,0.29,0.17,-87,0,-107,30.40%,0%,0,2
klowny,,25,56%,2.6,2.8,3.2,5.6,8,397,50.30%,22.2,593,0.92,0.38,0.12,0.12,156,9,270,20%,12%,0,15
konseki,,13,30.80%,2.5,0.7,3.6,8.2,1.1,238,74%,8,173,3.33,1.54,0.55,0.48,38,-1,154,38.50%,7.70%,0,-
koubee,,8,12.50%,1.7,1.1,2.9,3.6,7.9,340,57.90%,22.5,427,0.89,0.33,0.19,0.14,-907,-15,-446,12.50%,12.50%,0,-
leao1,,14,42.90%,2.2,1.1,4.7,9.3,5.4,319,72.30%,15.3,398,1.21,0.21,0.28,0.17,-369,0,-114,35.70%,28.60%,0,-
leemas,,34,79.40%,6.3,5.8,2.2,8.2,8.3,490,68.20%,26.5,836,1.35,0.46,0.33,0.09,737,-10,168,20.60%,2.90%,0,15
lolo,,27,63%,3.8,3.6,2.5,5.9,9,432,62.70%,26,703,1.39,0.58,0.3,0.27,18,-4,-64,18.50%,7.40%,0,8
looki,,18,33.30%,3.2,5.2,3.1,4.9,8.4,436,66.90%,27.1,771,0.76,0.29,0.19,0.06,-137,1,73,22.20%,0%,0,8
m0chi,,10,40%,2.2,2.9,4.3,6.6,5.6,349,55.60%,19,510,1.13,0.39,0.2,0.28,-557,-13,-676,20%,10%,0,1
many,,32,78.10%,4.3,4.2,2.2,5.1,9.4,457,55.80%,29.3,752,0.99,0.33,0.21,0.11,578,13,507,18.80%,9.40%,0,26
marlon,,18,22.20%,1.9,0.6,4.4,7.9,0.9,231,68.60%,6.3,148,3.1,1.63,0.3,0.47,-193,0,-179,16.70%,16.70%,0,-
mean,,23,60.90%,3.7,3.3,2.1,4.7,8.9,419,59.60%,20.6,509,1.01,0.38,0.21,0.11,-56,-4,11,39.10%,0%,0,5
meiko,,54,72.20%,3.4,1.1,3,9.3,1.9,274,70.80%,8,215,3.15,1.59,0.43,0.43,268,7,596,3.70%,1.90%,0,-
metanoia,,7,0%,1.4,1.9,3.1,2.6,8,358,60.90%,21,394,0.83,0.35,0.14,0.12,-1367,-28,-651,0%,14.30%,0,1
mfis,,7,14.30%,3.4,5.4,3.6,6.7,7.8,399,64.80%,26.1,703,0.76,0.34,0.14,0.1,-848,-12,-554,14.30%,14.30%,0,3
micaO,,16,6.30%,1.5,2,3.2,2.9,8,367,56.80%,21.4,418,1.24,0.5,0.29,0.11,-381,-11,-131,25%,0%,0,1
mihai,,25,56%,6.8,3.9,1.7,7.5,7.5,425,69.60%,22.3,597,1.52,0.56,0.29,0.13,-195,-14,-397,36%,0%,0,4
milkyway,,42,40.50%,3.1,3.5,3.3,6.7,6.7,377,71.60%,20.2,523,1.43,0.28,0.41,0.22,-196,-,-,-,-,-,-
minemaciek,,18,11.10%,1.1,0.2,5.7,6.1,0.9,214,76.60%,7.9,168,3.22,1.73,0.35,0.46,-110,-1,-173,33.30%,16.70%,0,-
murilao,,10,50%,2.2,0.2,4,8.5,1.1,241,63.60%,8.9,186,2.96,1.45,0.42,0.42,-56,2,-117,20%,20%,0,-
neny,,40,42.50%,3.1,3.1,2.5,4.6,9,413,57.90%,22.8,552,1.17,0.39,0.29,0.18,-540,-,-,-,-,-,-
nicolaiy,,28,67.90%,4.3,4.8,3.2,8.8,7,403,71.40%,17.5,509,1.33,0.25,0.28,0.26,179,10,495,25%,7.10%,0,7
noname,,18,27.80%,2.5,1.8,3.6,7.1,5.4,316,69.50%,15.2,377,1.29,0.28,0.33,0.24,-462,-9,-423,22.20%,16.70%,0,-
nox1,,16,37.50%,2.3,2.6,4.6,8,5.7,349,62.90%,17.9,485,1.19,0.31,0.21,0.25,-276,-4,36,31.30%,12.50%,0,4
noz2k,,28,67.90%,5.1,4.6,2.4,7.5,8.6,434,70.10%,25.5,715,1.17,0.36,0.31,0.1,-139,4,200,7.10%,7.10%,1,4
nuc,,37,56.80%,3.3,3.4,2.5,4.9,9.4,430,56.30%,27.4,696,1.13,0.37,0.3,0.16,-276,0,-86,16.20%,5.40%,0,9
owlonsky,,18,33.30%,3.4,2.4,3.3,8.9,5.3,328,77.10%,15.2,402,1.31,0.34,0.29,0.29,-174,-7,-272,27.80%,11.10%,0,2
pcovirtuoso,,20,50%,1.8,0.3,5.7,10.1,0.9,242,63.80%,6.6,168,3.26,1.65,0.41,0.43,-111,-1,-140,25%,30%,0,-
phyro,,1,0%,1.4,1,5,6,5.2,289,70%,10.8,268,1.06,0.31,0.34,0.28,-855,-6,73,0%,100%,0,-
playcool,,33,30.30%,3.8,4,2.2,4.4,9.5,436,60.70%,28,693,1.31,0.39,0.38,0.2,377,6,114,18.20%,3%,0,7
po,,5,0%,1.1,1.2,7.8,7.4,1.5,245,80.10%,12.5,307,2.63,1.38,0.37,0.2,-267,6,207,0%,0%,0,-
prey,,8,62.50%,4.7,5.3,2.5,6.5,7.1,456,55.30%,25.4,758,0.68,0.34,0.08,0.04,237,-16,-399,37.50%,25%,0,6
pump,,14,28.60%,2.7,4,2.6,3.1,9.4,432,71.10%,27.4,618,1.01,0.32,0.25,0.11,-4,6,171,7.10%,14.30%,0,6
r0bbed,,14,42.90%,2.3,2.4,2.9,4.4,8.3,407,44.40%,25.9,578,0.86,0.34,0.12,0.04,-267,-1,-339,7.10%,7.10%,0,8
r1me,,4,25%,6.2,4,1.5,5.3,8.9,403,59.60%,29.1,581,0.65,0.25,0.14,0.08,-124,-7,61,0%,0%,0,4
rdgap,,13,38.50%,3.9,2.8,2.1,5.2,8.3,400,60.30%,22.6,457,1.01,0.4,0.18,0.15,-461,-14,-197,7.70%,0%,0,4
robocop,,32,78.10%,4.6,3,1.9,5.6,8.1,406,53.70%,18.7,466,1.1,0.45,0.14,0.17,284,0,273,15.60%,9.40%,0,11
rok,,1,100%,8,1,1,7,8.9,412,66.70%,22.3,427,1.64,0.56,0.21,0.24,-411,-5,288,0%,0%,0,-
sajed,,28,60.70%,6.4,5.4,2,7.1,9.5,456,69.40%,26.2,774,0.95,0.28,0.32,0.04,50,-2,34,21.40%,7.10%,0,2
sappxire1,,9,44.40%,3.1,4.8,3.6,6.2,8,419,66.20%,24,567,0.75,0.27,0.16,0.05,103,-6,12,44.40%,11.10%,0,8
sarolu,,31,80.60%,4.4,2.5,2.6,9.1,6.2,355,70.90%,15.6,420,2.08,0.57,0.56,0.37,-116,-5,-145,25.80%,12.90%,0,2
scamber,,27,40.70%,2.8,0.3,2.9,7.9,1.1,232,74.20%,6.9,155,3.52,1.94,0.42,0.6,-182,-8,-263,29.60%,3.70%,0,-
scary,,21,57.10%,4.5,3.1,2.4,7.7,6.4,359,70.10%,18,438,1.44,0.32,0.39,0.25,-15,2,108,47.60%,0%,0,1
seiya,,20,5%,2.1,1.8,2.8,4.1,8.5,373,56.30%,24.5,532,1.07,0.49,0.18,0.16,-775,-15,-234,5%,5%,0,1
shanji,,54,46.30%,2.7,3.5,3,4.6,7.9,390,55%,20.6,565,0.96,0.33,0.18,0.15,206,-,-,-,-,-,-
sheer,,27,59.30%,3.2,2.9,2.8,5.9,7.6,388,59.50%,17.8,457,0.96,0.33,0.17,0.15,242,-,-,-,-,-,-
shochi,,22,31.80%,2.9,3.7,3.3,5.8,8.9,414,61.50%,27.9,751,1.02,0.34,0.25,0.08,-329,0,-77,27.30%,18.20%,0,8
sinicky,,1,100%,9,3,1,6,9.6,487,64.30%,23.4,542,1.49,0.29,0.51,0.13,-398,-13,-109,0%,0%,0,1
stanik,,22,45.50%,3.8,2.8,2,4.8,8.9,411,55%,23.6,618,1.07,0.41,0.16,0.13,-323,-4,-174,0%,4.50%,0,7
sumi,,14,50%,2.9,5.4,3.9,6,8.6,425,65%,28.8,798,1.09,0.39,0.26,0.11,-16,-6,-242,14.30%,14.30%,0,13
tavares,,12,25%,2.5,2.6,3,4.8,8.7,400,66.40%,27.7,611,0.99,0.42,0.21,0.16,-174,-3,-168,25%,8.30%,0,-
tibor,,21,47.60%,2.2,0.9,4.6,9.4,1.3,253,65.90%,7.8,213,2.9,1.4,0.31,0.29,-104,-2,-46,33.30%,19%,0,-
tirci,,7,0%,1.7,3.1,3.6,3,8.9,386,70.60%,26.3,464,0.9,0.31,0.24,0.1,109,11,231,0%,14.30%,0,4
tol2,,20,20%,1.6,1.3,3.3,3.8,7.1,337,50.30%,20.1,457,1.02,0.47,0.15,0.32,-111,-5,-211,5%,10%,0,1
towhat,,3,33.30%,0.9,1,6,4.3,1.1,230,34.30%,8.4,212,2.99,1.65,0.27,0.32,-290,1,-23,0%,33.30%,0,-
tuokaZ,,8,50%,2.3,3.9,3.4,3.8,9.4,460,43.40%,26,597,0.96,0.31,0.22,0.04,-180,3,-8,0%,0%,0,1
twohoyrz,,40,57.50%,4,3.3,2.5,6.6,9,425,65%,26.1,646,1.21,0.49,0.23,0.18,-155,-5,-83,22.50%,2.50%,0,8
uZent,,13,38.50%,2.6,1.1,4.2,9.9,1.3,254,68%,8.3,224,3.7,1.75,0.56,0.46,135,2,39,46.20%,0%,0,1
uden,,14,28.60%,2.3,0.5,2.9,6.3,1.2,232,66.80%,6.6,145,3.4,1.85,0.41,0.34,-452,-6,-282,14.30%,0%,0,-
van,,22,36.40%,2.7,3.9,3.4,5.5,7,382,75%,23.7,599,1.56,0.44,0.39,0.27,2,6,-57,27.30%,4.50%,0,5
wewo,,18,44.40%,3.4,3.6,3.3,7.7,5.9,359,67.30%,16.6,397,1.21,0.21,0.29,0.12,9,-2,-149,33.30%,5.60%,0,1
whiteinn,,43,69.80%,3.6,1,3.3,11.1,1.2,258,72%,7.1,186,3.18,1.59,0.38,0.36,56,0,107,46.50%,23.30%,0,4
winnie,,25,36%,2.6,3.4,4.8,9.2,6.3,366,76%,20.7,612,1.14,0.24,0.24,0.12,-230,-2,98,16%,4%,0,3
xDrop,,14,28.60%,3.3,4.6,3.1,5.9,9.8,458,67.50%,30.7,781,0.99,0.37,0.22,0.04,-272,1,9,21.40%,28.60%,0,2
xHikama,,2,0%,0.8,0.5,3,2,7.3,344,55%,14.7,219,0.87,0.38,0.18,0.21,-2404,-52,-1252,0%,0%,0,-
xKenzuke,,24,66.70%,5.1,7.1,2.6,6.3,9.4,495,67.10%,31.7,885,1.23,0.46,0.23,0.15,459,8,362,37.50%,4.20%,0,24
xTyLk,,13,23.10%,1.9,2.3,3.7,4.5,8.2,384,54.70%,24.1,590,1.14,0.39,0.22,0.19,-6,-1,162,23.10%,15.40%,0,3
xiaofang,,14,14.30%,2.1,3.1,3.9,4.9,6.3,348,78.50%,21.8,492,1.6,0.46,0.39,0.29,-149,-,-,-,-,-,-
xiaohu,,54,53.70%,3.4,3.7,2.4,4.4,9.4,439,59%,25.1,611,1.39,0.44,0.37,0.15,-7,-,-,-,-,-,-
xmatty,,46,63%,7.8,6.2,1.5,5.5,9.6,469,69.10%,31.1,825,0.94,0.33,0.26,0.06,418,7,126,19.60%,4.30%,0,15
xyno,,27,63%,3.1,3.5,2.7,4.9,8.6,435,55.40%,21.2,576,1.33,0.44,0.29,0.23,491,2,-60,11.10%,3.70%,0,9
yones,,9,0%,1.5,2.1,4.1,3.9,5.6,317,53.90%,14.8,318,0.92,0.19,0.21,0.13,-185,3,-118,11.10%,11.10%,0,1
zay,,13,30.80%,2.9,0.8,3.7,9.9,1.1,239,71.40%,8.9,199,3.91,2,0.5,0.57,161,-3,40,23.10%,7.70%,0,-
zorenous,,24,58.30%,3.5,3.6,2.9,6.4,8.2,423,51.70%,21.3,655,1.07,0.4,0.16,0.14,717,13,494,20.80%,8.30%,0,26
zynts,,13,38.50%,2.2,3,3.2,4,7.9,381,43.90%,20.5,554,1.09,0.49,0.15,0.23,473,15,545,15.40%,7.70%,0,5
